"No.","Time","Source","Destination","Protocol","Length","Info"
"4048","19529.610236","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4049","19529.611464","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4050","19531.608755","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4051","19535.608798","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4052","19535.917786","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=26281 Win=17520 Len=0"
"4053","19535.919157","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4054","19535.920389","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4055","19536.086870","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=27741 Win=17520 Len=0"
"4056","19536.088257","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4057","19536.089486","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4058","19536.218883","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=29201 Win=17520 Len=0"
"4059","19536.220260","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4060","19536.255130","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=30661 Win=17520 Len=0"
"4061","19536.256468","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4062","19536.386819","203.167.213.81","192.150.187.11","TCP","46","[TCP Dup ACK 4060#1] 23568 > http [ACK] Seq=485 Ack=30661 Win=17520 Len=0"
"4063","19537.248813","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4064","19537.416232","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=33581 Win=17520 Len=0"
"4065","19537.417592","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4066","19537.418826","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4067","19537.590930","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=36501 Win=17520 Len=0"
"4068","19537.592283","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4069","19537.593518","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4070","19537.594754","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4071","19537.767899","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=39421 Win=17520 Len=0"
"4072","19537.769234","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4073","19537.770473","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4074","19537.920860","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=40881 Win=17520 Len=0"
"4075","19537.922209","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4076","19537.937286","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=42341 Win=17520 Len=0"
"4077","19537.938629","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4078","19538.106163","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=43801 Win=17520 Len=0"
"4079","19538.107503","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4080","19538.108737","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4081","19538.275084","203.167.213.81","192.150.187.11","TCP","46","[TCP Dup ACK 4078#1] 23568 > http [ACK] Seq=485 Ack=43801 Win=17520 Len=0"
"4082","19539.098828","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4083","19539.265665","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=48181 Win=17520 Len=0"
"4084","19539.267034","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4085","19539.268263","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4086","19539.442384","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=51101 Win=17520 Len=0"
"4087","19539.443555","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4088","19539.444717","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4089","19539.445883","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4090","19539.617269","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=54021 Win=17520 Len=0"
"4091","19539.618630","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4092","19539.619866","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4093","19539.723434","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=55481 Win=17520 Len=0"
"4094","19539.724798","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4095","19539.786518","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=56941 Win=17520 Len=0"
"4096","19539.787868","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4097","19539.891537","203.167.213.81","192.150.187.11","TCP","46","[TCP Dup ACK 4095#1] 23568 > http [ACK] Seq=485 Ack=56941 Win=17520 Len=0"
"4098","19540.778821","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4099","19540.951097","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=59861 Win=17520 Len=0"
"4100","19540.952440","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4101","19540.953682","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4102","19541.128627","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=62781 Win=17520 Len=0"
"4103","19541.130222","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4104","19541.131453","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4105","19541.132689","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4106","19541.425909","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=64241 Win=17520 Len=0"
"4107","19541.427314","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4108","19541.594337","203.167.213.81","192.150.187.11","TCP","46","[TCP Dup ACK 4106#1] 23568 > http [ACK] Seq=485 Ack=64241 Win=17520 Len=0"
"4109","19542.418870","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4110","19542.727966","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=65701 Win=17520 Len=0"
"4111","19542.729321","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4112","19542.730551","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4113","19542.895562","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=68621 Win=17520 Len=0"
"4114","19542.896918","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4115","19542.898152","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4116","19542.899388","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4117","19542.903424","203.167.213.81","192.150.187.11","TCP","46","[TCP Dup ACK 4113#1] 23568 > http [ACK] Seq=485 Ack=68621 Win=17520 Len=0"
"4118","19543.072342","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=71541 Win=17520 Len=0"
"4119","19543.073696","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4120","19543.074930","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4121","19543.228318","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=73001 Win=17520 Len=0"
"4122","19543.229674","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4123","19544.228860","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4124","19544.530530","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=74461 Win=17520 Len=0"
"4125","19544.531871","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4126","19544.533111","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4127","19544.698953","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=75921 Win=17520 Len=0"
"4128","19544.700329","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4129","19544.701558","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4130","19544.830851","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=77381 Win=17520 Len=0"
"4131","19544.832192","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4132","19544.869679","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=78841 Win=17520 Len=0"
"4133","19544.870999","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4134","19545.868888","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4135","19546.233164","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=80301 Win=17520 Len=0"
"4136","19546.234501","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4137","19546.235737","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4138","19546.403392","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=81761 Win=17520 Len=0"
"4139","19546.404738","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4140","19546.405972","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4141","19548.398918","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4142","19548.737139","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=83221 Win=17520 Len=0"
"4143","19548.738501","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4144","19548.739735","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4145","19548.908029","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=84681 Win=17520 Len=0"
"4146","19548.909379","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4147","19548.910619","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4148","19549.036967","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=86141 Win=17520 Len=0"
"4149","19549.038304","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4150","19549.077605","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=87601 Win=17520 Len=0"
"4151","19549.078956","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4152","19549.206381","203.167.213.81","192.150.187.11","TCP","46","[TCP Dup ACK 4150#1] 23568 > http [ACK] Seq=485 Ack=87601 Win=17520 Len=0"
"4153","19550.078926","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4154","19550.247101","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=90521 Win=17520 Len=0"
"4155","19550.248461","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4156","19550.249697","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4157","19550.540047","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=91981 Win=17520 Len=0"
"4158","19550.541416","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4159","19550.542642","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4160","19550.708968","203.167.213.81","192.150.187.11","TCP","46","[TCP Dup ACK 4157#1] 23568 > http [ACK] Seq=485 Ack=91981 Win=17520 Len=0"
"4161","19552.538943","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4162","19556.538981","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4163","19564.539080","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4164","19564.707525","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=94901 Win=17520 Len=0"
"4165","19564.708886","192.150.187.11","203.167.213.81","HTTP","1500","[TCP Retransmission] Continuation or non-HTTP traffic[Packet size limited during capture]"
"4166","19564.710121","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
"4167","19564.883822","203.167.213.81","192.150.187.11","TCP","46","23568 > http [ACK] Seq=485 Ack=97821 Win=17520 Len=0"
"4168","19564.885166","192.150.187.11","203.167.213.81","HTTP","1500","Continuation or non-HTTP traffic[Packet size limited during capture]"
